BookURI	BookCats	BookID	BookTitle	AuthorID	AuthorNam	EditorID	EditorNam	TranslID	TranslNam	BookRel
1434CabdGhaffarMakkawi.NabcQadim.Hindawi15160924	literature	15160924	النبع القديم: لوحات قصصية	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.NazariyyaNaqdiyyaLiMadrasatFrankfurt.Hindawi79404750	philosophy	79404750	النظرية النقدية لمدرسة فرانكفورت: تمهيد وتعقيب نقدي	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.NidaHaqiqa.Hindawi18140352	philosophy	18140352	نداء الحقيقة: مع ثلاثة نصوص عن الحقيقة لهيدجر	46308160	عبد الغفار مكاوي #دراسة#	None	None	46308160	عبد الغفار مكاوي	1396Heidegger (TRANSL)
1434CabdGhaffarMakkawi.NurWaFarasha.Hindawi20414802	literature	20414802	النور والفراشة: رؤية جوته للإسلام وللأدبين العربي والفارسي مع النص الكامل للديوان الشرقي	46308160	عبد الغفار مكاوي #دراسة وترجمة#	None	None	None	None	None
1434CabdGhaffarMakkawi.QasidaWaSura.Hindawi70358069	poetry :: arts	70358069	قصيدة وصورة: الشعر والتصوير عبر العصور	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.QaysarAsfar.Hindawi59137519	plays	59137519	القيصر الأصفر: ومسرحيات أخرى شرقية	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.QublaAkhira.Hindawi64693584	literature	64693584	القبلة الأخيرة	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.SayyidPuntila.Hindawi69752852	plays	69752852	السيد بونتيلا وتابعه ماتي	85861914	برتولد برشت	None	None	46308160	عبد الغفار مكاوي	1376BertholdBrecht.HerrPuntila (TRANSL)
1434CabdGhaffarMakkawi.ShicrWaFikr.Hindawi52615163	literature :: philosophy	52615163	شعر وفكر: دراسات في الأدب والفلسفة	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.SittTahira.Hindawi96953826	literature	96953826	الست الطاهرة	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.Tacbiriyya.Hindawi70615919	literary.criticism :: literature	70615919	التعبيرية في الشعر والقصة والمسرح	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.TajaribFalsafa.Hindawi80460374	biographies :: philosophy	80460374	تجارب فلسفية	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.TaoTeChing.Hindawi20641527	philosophy	20641527	تاو-تي-كنج: كتاب الطريق والفضيلة	79528529 :: 46308160	لاو تسي :: عبد الغفار مكاوي #تقديم وترجمة#	73939472	مصطفى ماهر	46308160	عبد الغفار مكاوي	0001LaoTsu.TaoTeChing (TRANSL)
1434CabdGhaffarMakkawi.TarikhFalsafaCalamiyya.Hindawi68413140	philosophy	68413140	تاريخ الفلسفة بنظرة عالمية: آخر نص كتبه الفيلسوف كارل ياسبرز	40404835	كارل ياسبرز	None	None	46308160	عبد الغفار مكاوي	1388KarlJaspers.WeltgeschichteDerPhilosophie (TRANSL)
1434CabdGhaffarMakkawi.TasisMitafiziyaAkhlaq.Hindawi63839518	philosophy	63839518	تأسيس ميتافيزيقا الأخلاق	97509053	إيمانويل كانْت	92815162	عبد الرحمن بدوي	46308160	عبد الغفار مكاوي	1218ImmanuelKant.MetaphysikDerSitten (TRANSL)
1434CabdGhaffarMakkawi.Tasso.Hindawi36250381	plays	36250381	تاسو	41795037	يوهان فولفجانج جوته	None	None	46308160	عبد الغفار مكاوي	1247JohannWolfgangGoethe.TorquatoTasso (TRANSL)
1434CabdGhaffarMakkawi.ThawratShicrHadith01.Hindawi83579057	literature	83579057	ثورة الشعر الحديث من بودلير إلى العصر الحاضر (الجزء الأول) : الدراسة	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.ThawratShicrHadith02.Hindawi14904926	literature	14904926	ثورة الشعر الحديث من بودلير إلى العصر الحاضر (الجزء الثاني): النصوص	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.Tibac.Hindawi81429635	philosophy	81429635	كتاب الطباع	47052524	ثيوفراسط	None	None	46308160	عبد الغفار مكاوي	0001Theophrastus.MetaTaPhysika (TRANSL)
1434CabdGhaffarMakkawi.YaIkhwati.Hindawi80815972	poetry	80815972	يا إخوتي: قصائد مختارة من شعر أنجاريتي	46308160	عبد الغفار مكاوي #جمع وترجمة#	None	None	None	None	None
1434CabdGhaffarMakkawi.YunusFiBatnHut.Hindawi51826429	novels	51826429	يونس في بطن الحوت	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.ZairMinJanna.Hindawi53813195	plays	53813195	زائر من الجنة: ومسرحيات أخرى	46308160	عبد الغفار مكاوي	None	None	None	None	None
1434CabdGhaffarMakkawi.ZaytunaWaSindiyana.Hindawi40268630	biographies :: poetry	40268630	الزيتونة والسنديانة: مدخل إلى حياة وشعر عادل قرشولي مع النص الكامل لديوانه: هكذا تكلم عبد الله	46308160	عبد الغفار مكاوي	None	None	None	None	None
1438CafafCazizAbaza.ZawjiTharwatAbaza.Hindawi17580716	biographies	17580716	زوجي ثروت أباظة	39094941	عفاف عزيز أباظة	None	None	None	None	None
1440ImamCabdFattahImam.JabrDhati.Hindawi25131493	philosophy	25131493	الجبر الذاتي	64904748	زكي نجيب محمود	None	None	59792847	إمام عبد الفتاح إمام	1414ZakiNajibMahmud.SelfDetermination (TRANSL)
1440ImamCabdFattahImam.RihlaFiFikrZakiNajibMahmud.Hindawi75153030	philosophy	75153030	رحلة في فكر زكي نجيب محمود	59792847	إمام عبد الفتاح إمام	None	None	None	None	None
1441SabirJabra.TarikhCaqaqir.Hindawi90820505	science	90820505	تاريخ العقاقير والعلاج	28162729	صابر جبرة	None	None	None	None	None
1442MustafaMahir.MinnaVonBarnhelm.Hindawi69727148	plays	69727148	مينا فون بارنهلم	49141758	جوتهولد إفرايم ليسنج#	None	None	73939472	مصطفى ماهر	1195GottholdEphraimLessing.MinnaVonBarnhelm (TRANSL)
1442NawalSacdawi.AdabUmmQillatAdab.Hindawi96024730	novels	96024730	أدب أم قلة أدب	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Atfal.Hindawi94905741	plays	94905741	الأطفال يغنون للحب	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Awraqi01.Hindawi20938505	biographies	20938505	أوراقي … حياتي (الجزء الأول)	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Awraqi02.Hindawi74269403	biographies	74269403	أوراقي … حياتي (الجزء الثاني)	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Awraqi03.Hindawi48419351	biographies	48419351	أوراقي … حياتي (الجزء الثالث)	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Ghaib.Hindawi60929646	novels	60929646	الغائب	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.HakimBiAmrAllah.Hindawi57049738	arts :: plays	57049738	الحاكم بأمر الله	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.HananQalil.Hindawi42627191	novels	42627191	حنان قليل	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.HubbFiZamanNaft.Hindawi30529386	novels	30529386	الحب في زمن النفط	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.IlahYuqaddimIstiqalathu.Hindawi60584602	plays	60584602	الإله يقدم استقالته في اجتماع القمة	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.ImraaCindaNuqtatSifr.Hindawi97404718	literature	97404718	امرأة عند نقطة الصفر	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.ImraatanFiImraa.Hindawi26241948	novels	26241948	امرأتان في امرأة	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.InnahuDam.Hindawi49386150	novels	49386150	إنه الدم	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Insan.Hindawi46159241	plays	46159241	الإنسان: اثنتا عشرة امرأة في زنزانة	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Isis.Hindawi69615731	plays	69615731	إيزيس	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.JannatWaIblis.Hindawi53957515	novels	53957515	جنات وإبليس	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.KanatHiyaAdcaf.Hindawi53962902	novels	53962902	كانت هي الأضعف	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.KasrHudud.Hindawi26204847	literature	26204847	كسر الحدود	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.KhaytWaCaynHayat.Hindawi81815048	novels	81815048	الخيط وعين الحياة	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.LahzatSidq.Hindawi24927319	novels	24927319	لحظة صدق	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.MaraWaDin.Hindawi29079636	social.sciences	29079636	عن المرأة والدين والأخلاق	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.MaraWaSiracNafsi.Hindawi71527292	health :: social.sciences	71527292	المرأة والصراع النفسي	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.MawtMacaliWazirSabiqan.Hindawi96869693	novels	96869693	موت معالي الوزير سابقًا	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.MawtRajulWahid.Hindawi27162605	novels	27162605	موت الرجل الوحيد على الأرض	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.MudhakkiratTabiba.Hindawi82913072	novels	82913072	مذكرات طبيبة	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.MudhakkiratTiflaIsmuhaSucad.Hindawi79130941	biographies :: novels :: literature	79130941	مذكرات طفلة اسمها سعاد	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.QadayaMaraWaFikrWaSiyasa.Hindawi42842648	social.sciences	42842648	قضايا المرأة والفكر والسياسة	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.QadiyyatMaraMisriyya.Hindawi70948263	social.sciences	70948263	قضية المرأة المصرية السياسية والجنسية	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Rihlati.Hindawi62618150	travel.literature :: literature	62618150	رحلاتي في العالم	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Riwaya.Hindawi81791725	novels	81791725	الرواية	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.ShajaraFiBrooklyn.Hindawi59537281	novels	59537281	شجرة تنمو في بروكلين	84839251 :: 15259139	بيتي سميث :: حلمي مراد #تقديم#	None	None	84163053	نوال السعداوي	1391BettySmith.TreeGrowsInBrooklyn (TRANSL)
1442NawalSacdawi.SuqutImam.Hindawi19492482	novels	19492482	سقوط الإمام	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.SuraMumazzaqa.Hindawi19604807	novels	19604807	الصورة الممزقة: رواية تمثيلية	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.TacallamtuHubb.Hindawi31738379	literature	31738379	تعلمت الحب	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.TawamSultaWaJins.Hindawi50926296	politics :: social.sciences	50926296	توأم السلطة والجنس	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.UghniyyaDairiyya.Hindawi79175947	literature	79175947	الأغنية الدائرية	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.UnthaHiyaAsl.Hindawi63964750	literature	63964750	الأنثى هي الأصل	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.WajhCari.Hindawi93959402	social.sciences	93959402	الوجه العاري للمرأة العربية	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Zarqa.Hindawi40835726	plays	40835726	الزرقاء	84163053	نوال السعداوي	None	None	None	None	None
1442NawalSacdawi.Zina.Hindawi80681963	novels	80681963	زينة	84163053	نوال السعداوي	None	None	None	None	None
1443HasanHanafi.CarabHadhaZaman.Hindawi30284964	philosophy	30284964	عرب هذا الزمان: وطن بلا صاحب	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.Dhikrayat2.Hindawi71463585	biographies	71463585	ذكريات (الجزء الثاني): ١٩٣٥-٢٠٢١م	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.Dikhrayat1.Hindawi57405807	biographies	57405807	ذكريات: ١٩٣٥–٢٠١٨م	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.DirasatFalsafiyyaGharbiyya.Hindawi95020529	philosophy	95020529	دراسات فلسفية (الجزء الثاني): في الفلسفة الغربية الحديثة والمعاصرة	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.DirasatFalsafiyyaIslami.Hindawi74068624	philosophy	74068624	دراسات فلسفية (الجزء الأول): في الفكر الإسلامي المعاصر	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.Huwiyya.Hindawi41373792	philosophy	41373792	الهوية	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.JamalDinAfghani.Hindawi63060951	biographies	63060951	جمال الدين الأفغاني: المئوية الأولى ١٨٩٧–١٩٩٧	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinCaqidaIlaThawraCadl.Hindawi61824292	philosophy	61824292	من العقيدة إلى الثورة (٣): العَدل	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinCaqidaIlaThawraIman.Hindawi13042758	philosophy	13042758	من العقيدة  إلى الثورة (٥): الإيمان والعمل - الإمامة	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinCaqidaIlaThawraMuqaddimat.Hindawi96837903	philosophy	96837903	من العقيدة إلى الثورة (١): المقدمات النظرية	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinCaqidaIlaThawraNubuwwa.Hindawi46862959	philosophy	46862959	من العقيدة  إلى الثورة (٤): النبوة –‎ المعاد	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinCaqidaIlaThawraTawhid.Hindawi28173195	philosophy	28173195	من العقيدة إلى الثورة (٢): التوحيد	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinNaqlIlaIbdacNass.Hindawi80404260	philosophy	80404260	من النقل إلى الإبداع (المجلد الأول النقل): (٢) النص: الترجمة – المصطلح – التعليق	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinNaqlIlaIbdacSharh.Hindawi70963819	philosophy	70963819	من النقل إلى الإبداع (المجلد الأول النقل): (٣) الشرح: التفسير – التلخيص – الجوامع	51618527	حسن حنفي	None	None	None	None	None
1443HasanHanafi.MinNaqlIlaIbdacTadwin.Hindawi16479464	philosophy	16479464	من النقل إلى الإبداع (المجلد الأول النقل): (١) التدوين: التاريخ – القراءة – الانتحال	51618527	حسن حنفي	None	None	None	None	None
